source,source_type,target,target_type,weight
next,concept,governor,concept,2
decision,concept,utilities,concept,2
gas,concept,access,concept,2
work,concept,need,concept,1
manager,concept,corp,concept,1
scheduled,concept,meeting,concept,1
chris,agent,canada,concept,1
good,concept,people,concept,1
gas,concept,well,concept,1
susan,agent,san,concept,2
coming,concept,week,concept,1
issue,concept,ok,concept,1
said,concept,retail,concept,2
board,concept,october,concept,1
water,concept,down,concept,1
gas,concept,subject,concept,1
week,concept,individual,concept,1
available,concept,senate,concept,1
going,concept,lunch,concept,1
texas,location,down,concept,3
having,concept,time,concept,2
according,concept,dow,concept,5
enron,concept,party,concept,1
through,concept,program,concept,1
chris,agent,gas,concept,1
changes,concept,final,concept,1
why,concept,later,concept,1
employee,concept,some,concept,1
last,concept,like,concept,1
job,concept,said,concept,1
october,concept,pm,concept,2
commission,concept,supply,concept,1
took,concept,immediately,concept,1
commission,concept,plant,concept,1
next,concept,management,concept,1
event,concept,week,concept,1
think,concept,day,concept,1
gas,concept,discuss,concept,4
hey,concept,going,concept,1
events,concept,took,concept,1
direct,concept,making,concept,1
time,concept,desk,concept,1
think,concept,enron,concept,1
date,concept,issue,concept,1
period,concept,volume,concept,1
unit,concept,original,concept,2
hours,concept,friday,concept,1
direct,concept,effective,concept,2
questions,concept,give,concept,1
utilities,concept,department,concept,1
job,concept,power,concept,5
given,concept,message,concept,1
options,concept,way,concept,1
resources,concept,corp,concept,1
customers,concept,direct,concept,1
people,concept,meeting,concept,1
deal,concept,texas,location,2
next,concept,day,concept,4
take,concept,problem,concept,1
physical,concept,power,concept,1
system,concept,then,concept,1
fuel,concept,manager,concept,4
frank,agent,week,concept,1
think,concept,close,concept,1
issue,concept,enron,concept,1
contract,concept,power,concept,1
far,concept,more,concept,1
add,concept,mark,concept,1
business,concept,like,concept,2
good,concept,happy,concept,2
business,concept,following,concept,1
email,concept,error,concept,2
order,concept,taking,concept,2
good,concept,down,concept,2
commission,concept,time,concept,2
texas,location,demand,concept,1
fuel,concept,copies,concept,1
capacity,concept,proposal,concept,2
west,concept,index,concept,1
customers,concept,terms,concept,1
office,concept,week,concept,1
california,location,center,concept,1
according,concept,office,concept,2
management,concept,fuel,concept,1
thank,concept,today,concept,1
events,concept,committee,concept,2
time,concept,trade,concept,1
start,concept,turn,concept,1
enron,concept,signed,concept,1
market,concept,parties,concept,1
date,concept,subject,concept,2
ferc,concept,california,location,1
working,concept,well,concept,1
sheet,concept,email,concept,1
term,concept,website,concept,1
appropriate,concept,enron,concept,1
gas,concept,deal,concept,1
course,concept,details,concept,1
corporate,concept,information,concept,1
product,concept,east,concept,1
buying,concept,daily,concept,2
meeting,concept,committee,concept,1
power,concept,good,concept,1
amount,concept,power,concept,4
review,concept,let,concept,1
working,concept,load,concept,1
change,concept,order,concept,2
revised,concept,power,concept,1
utilities,concept,generators,concept,1
prior,concept,meeting,concept,1
information,concept,subject,concept,1
process,concept,make,concept,1
trading,concept,more,concept,1
days,concept,week,concept,1
complete,concept,information,concept,1
ok,concept,going,concept,1
sure,concept,hours,concept,2
back,concept,four,concept,1
issue,concept,system,concept,5
bob,agent,like,concept,1
subject,concept,though,concept,1
yes,concept,document,concept,1
way,concept,make,concept,1
want,concept,system,concept,1
more,concept,debt,concept,1
dow,concept,down,concept,1
like,concept,course,concept,1
information,concept,error,concept,1
direct,concept,least,concept,1
dave,agent,signed,concept,1
days,concept,short,concept,1
filed,concept,federal,concept,4
hr,concept,people,concept,1
traders,concept,ask,concept,1
pipeline,concept,always,concept,1
need,concept,office,concept,1
issues,concept,number,concept,1
operating,concept,volume,concept,1
date,concept,page,concept,1
board,concept,hours,concept,2
everyone,concept,process,concept,1
under,concept,different,concept,1
purchase,concept,price,concept,1
use,concept,discussion,concept,1
agree,concept,language,concept,1
know,concept,list,concept,2
energy,concept,san,concept,1
need,concept,use,concept,1
upon,concept,friday,concept,1
ken,agent,let,concept,2
know,concept,agreement,concept,1
capacity,concept,power,concept,1
sure,concept,real,concept,1
confidential,concept,use,concept,1
day,concept,trade,concept,1
filed,concept,commission,concept,2
actually,concept,daily,concept,1
power,concept,did,concept,2
different,concept,required,concept,1
far,concept,open,concept,1
good,concept,short,concept,1
generators,concept,way,concept,2
meeting,concept,time,concept,1
day,concept,oct,concept,1
energy,concept,process,concept,1
issues,concept,area,concept,1
need,concept,paso,concept,1
coming,concept,city,concept,1
time,concept,using,concept,1
sale,concept,transaction,concept,1
longer,concept,necessary,concept,1
way,concept,energy,concept,1
houston,location,pjm,concept,1
jeff,agent,file,concept,2
call,concept,pm,concept,1
looks,concept,add,concept,1
general,concept,resources,concept,1
plan,concept,copies,concept,1
said,concept,received,concept,2
bring,concept,tomorrow,concept,1
next,concept,plan,concept,1
received,concept,morning,concept,1
transmission,concept,terms,concept,3
received,concept,several,concept,2
right,concept,why,concept,1
status,concept,commercial,concept,1
session,concept,back,concept,1
trading,concept,gas,concept,1
know,concept,talked,concept,1
prices,concept,never,concept,5
hey,concept,more,concept,1
review,concept,process,concept,2
start,concept,eol,concept,1
hour,concept,meetings,concept,1
want,concept,event,concept,2
california,location,independent,concept,5
approval,concept,sign,concept,1
development,concept,california,location,1
people,concept,made,concept,1
unit,concept,upon,concept,1
list,concept,mark,concept,1
week,concept,event,concept,1
bill,agent,down,concept,1
know,concept,events,concept,2
price,concept,enron,concept,1
off,concept,distribution,concept,1
never,concept,enron,concept,1
regulatory,concept,enron,concept,1
transaction,concept,prices,concept,1
without,concept,some,concept,3
dan,concept,think,concept,1
thing,concept,always,concept,1
going,concept,far,concept,1
once,concept,took,concept,1
october,concept,weeks,concept,1
date,concept,without,concept,1
meeting,concept,public,concept,1
friday,concept,jones,agent,1
texas,location,october,concept,2
let,concept,copy,concept,1
capacity,concept,value,concept,1
world,concept,special,concept,1
east,concept,power,concept,2
order,concept,today,concept,1
looks,concept,ok,concept,1
never,concept,contracts,concept,1
intended,concept,reply,concept,4
pm,concept,october,concept,1
price,concept,governor,concept,2
trade,concept,last,concept,1
like,concept,weather,concept,1
give,concept,good,concept,1
provide,concept,copies,concept,1
received,concept,email,concept,1
early,concept,pm,concept,1
language,concept,decision,concept,2
days,concept,work,concept,1
sure,concept,deal,concept,1
looks,concept,good,concept,2
week,concept,said,concept,1
change,concept,well,concept,1
need,concept,start,concept,1
without,concept,said,concept,2
governor,concept,business,concept,2
sara,agent,wholesale,concept,6
job,concept,development,concept,2
number,concept,meetings,concept,1
taylor,agent,energy,concept,1
went,concept,several,concept,1
time,concept,questions,concept,1
course,concept,frank,agent,1
details,concept,later,concept,1
year,concept,add,concept,1
made,concept,filing,concept,2
company,concept,off,concept,1
epmi,concept,trade,concept,2
bad,concept,well,concept,1
complete,concept,enron,concept,1
copies,concept,following,concept,1
early,concept,morning,concept,1
monday,concept,through,concept,1
transaction,concept,several,concept,1
trading,concept,smith,agent,1
morning,concept,look,concept,1
parties,concept,short,concept,1
pipeline,concept,today,concept,1
agreement,concept,subject,concept,2
gas,concept,trading,concept,1
order,concept,world,concept,1
bill,agent,like,concept,1
copy,concept,application,concept,2
via,concept,different,concept,1
pick,concept,week,concept,1
open,concept,items,concept,1
following,concept,update,concept,1
procedures,concept,market,concept,1
error,concept,immediately,concept,6
proposed,concept,yet,concept,1
state,concept,access,concept,1
gas,concept,prices,concept,1
ercot,concept,north,concept,1
message,concept,old,concept,1
more,concept,presentation,concept,2
price,concept,terms,concept,1
market,concept,services,concept,2
event,concept,houston,location,3
energy,concept,trade,concept,1
suite,concept,pge,concept,1
changes,concept,still,concept,1
make,concept,help,concept,1
good,concept,time,concept,1
know,concept,down,concept,1
manager,concept,fuel,concept,1
questions,concept,time,concept,1
hear,concept,week,concept,1
down,concept,opportunity,concept,2
copies,concept,fuel,concept,1
gas,concept,related,concept,1
meetings,concept,line,concept,1
through,concept,tomorrow,concept,1
north,concept,gas,concept,1
proposed,concept,revised,concept,1
pretty,concept,picture,concept,1
details,concept,future,concept,1
send,concept,password,concept,1
fact,concept,open,concept,1
generators,concept,filed,concept,4
governor,concept,term,concept,1
why,concept,agree,concept,1
energy,concept,electric,concept,1
marketing,concept,although,concept,1
following,concept,discussed,concept,1
purchase,concept,agreement,concept,1
sure,concept,pretty,concept,2
pacific,concept,discuss,concept,4
information,concept,know,concept,1
high,concept,prices,concept,5
trade,concept,firm,concept,1
without,concept,id,concept,1
york,concept,november,concept,1
delete,concept,deal,concept,1
plan,concept,ercot,concept,1
said,concept,document,concept,1
operations,concept,every,concept,1
notify,concept,via,concept,1
subject,concept,without,concept,1
said,concept,more,concept,1
short,concept,work,concept,1
information,concept,found,concept,1
understand,concept,need,concept,2
message,concept,confidential,concept,1
details,concept,reports,concept,1
event,concept,sheet,concept,1
mw,concept,transmission,concept,1
currently,concept,talking,concept,1
making,concept,plan,concept,1
week,concept,well,concept,1
provide,concept,price,concept,1
think,concept,picture,concept,1
unit,concept,electric,concept,2
application,concept,last,concept,1
site,concept,review,concept,1
every,concept,state,concept,1
available,concept,take,concept,1
buying,concept,next,concept,2
course,concept,houston,location,1
transaction,concept,traders,concept,1
contact,concept,mary,agent,2
through,concept,going,concept,1
good,concept,energy,concept,2
commission,concept,center,concept,1
date,concept,call,concept,1
volume,concept,volumes,concept,1
last,concept,pm,concept,1
number,concept,company,concept,1
game,concept,friday,concept,2
trade,concept,physical,concept,1
department,concept,electric,concept,2
make,concept,power,concept,3
down,concept,scheduled,concept,1
page,concept,tell,concept,1
eol,concept,transaction,concept,1
next,concept,agreement,concept,2
gas,concept,give,concept,1
events,concept,scheduled,concept,1
document,concept,error,concept,1
tell,concept,said,concept,1
short,concept,gas,concept,1
plants,concept,issues,concept,1
received,concept,error,concept,7
well,concept,scheduled,concept,1
charge,concept,transaction,concept,1
mark,concept,eol,concept,2
opportunity,concept,tomorrow,concept,1
power,concept,add,concept,1
sheet,concept,event,concept,1
still,concept,take,concept,1
morning,concept,time,concept,1
counsel,concept,number,concept,1
think,concept,need,concept,4
time,concept,review,concept,1
load,concept,some,concept,1
good,concept,later,concept,1
next,concept,deal,concept,1
mark,concept,jones,agent,1
swaps,concept,curve,concept,1
week,concept,contracts,concept,1
level,concept,market,concept,1
meeting,concept,last,concept,1
give,concept,let,concept,1
off,concept,bit,concept,1
committee,concept,state,concept,2
know,concept,pjm,concept,2
generators,concept,california,location,2
like,concept,click,concept,1
employee,concept,job,concept,1
still,concept,off,concept,1
enron,concept,net,concept,3
down,concept,week,concept,6
west,concept,desk,concept,1
reply,concept,time,concept,1
corporation,concept,plan,concept,4
said,concept,week,concept,1
file,concept,use,concept,1
actually,concept,want,concept,1
make,concept,prior,concept,1
following,concept,energy,concept,1
message,concept,individual,concept,2
fact,concept,enron,concept,1
know,concept,deal,concept,1
gas,concept,work,concept,1
decision,concept,some,concept,1
error,concept,call,concept,1
day,concept,governor,concept,2
taking,concept,information,concept,2
generators,concept,meeting,concept,1
make,concept,presentation,concept,2
still,concept,state,concept,2
some,concept,members,concept,3
sheet,concept,week,concept,1
yes,concept,id,concept,1
john,agent,michelle,agent,1
never,concept,short,concept,1
curve,concept,more,concept,1
then,concept,yet,concept,1
desk,concept,contract,concept,1
experience,concept,business,concept,1
purchase,concept,sale,concept,2
plants,concept,more,concept,1
power,concept,generators,concept,8
federal,concept,officials,concept,6
john,agent,energy,concept,1
then,concept,price,concept,1
know,concept,comments,concept,2
know,concept,application,concept,2
more,concept,corporate,concept,1
going,concept,down,concept,2
following,concept,changes,concept,1
customers,concept,system,concept,3
effective,concept,desk,concept,1
game,concept,against,concept,1
pm,concept,friday,concept,1
specific,concept,cover,concept,1
basis,concept,fact,concept,2
know,concept,proposed,concept,1
jeff,agent,questions,concept,1
date,concept,notice,concept,1
energy,concept,taylor,agent,1
price,concept,term,concept,2
enron,concept,desk,concept,1
reports,concept,issue,concept,1
make,concept,game,concept,1
complete,concept,power,concept,1
terms,concept,agreement,concept,2
intended,concept,individual,concept,3
america,concept,houston,location,11
board,concept,called,concept,2
week,concept,presentation,concept,1
management,concept,november,concept,2
generators,concept,did,concept,2
dow,concept,right,concept,1
contracts,concept,look,concept,1
customers,concept,california,location,2
energy,concept,final,concept,2
date,concept,paso,concept,1
individual,concept,business,concept,1
planning,concept,take,concept,1
corporate,concept,presentation,concept,1
tell,concept,went,concept,1
reply,concept,contact,concept,1
load,concept,mw,concept,1
procedures,concept,need,concept,5
more,concept,date,concept,2
start,concept,fuel,concept,1
well,concept,volume,concept,1
like,concept,under,concept,1
proposed,concept,purchase,concept,2
necessary,concept,final,concept,1
decision,concept,process,concept,2
utilities,concept,procedures,concept,1
under,concept,friday,concept,1
response,concept,back,concept,1
give,concept,off,concept,1
plant,concept,corporation,concept,1
early,concept,discuss,concept,1
questions,concept,ca,concept,1
days,concept,date,concept,1
ready,concept,send,concept,1
discussed,concept,message,concept,1
need,concept,order,concept,1
contract,concept,transaction,concept,3
like,concept,thank,concept,2
status,concept,contract,concept,1
pacific,concept,today,concept,4
gas,concept,department,concept,1
traders,concept,agree,concept,1
board,concept,director,concept,2
total,concept,volume,concept,1
electric,concept,help,concept,2
close,concept,week,concept,1
real,concept,trading,concept,3
term,concept,california,location,2
pjm,concept,visit,concept,1
state,concept,available,concept,5
use,concept,email,concept,1
committee,concept,events,concept,2
paso,concept,issues,concept,2
john,agent,statement,concept,1
world,concept,events,concept,1
power,concept,transaction,concept,1
said,concept,order,concept,2
year,concept,times,concept,2
discuss,concept,members,concept,2
year,concept,index,concept,1
scheduled,concept,meetings,concept,1
down,concept,work,concept,1
market,concept,bit,concept,1
meetings,concept,morning,concept,1
participants,concept,good,concept,4
report,concept,information,concept,1
time,concept,well,concept,1
addition,concept,document,concept,1
revised,concept,proposed,concept,2
ever,concept,kind,concept,1
proposed,concept,model,concept,1
under,concept,term,concept,1
take,concept,order,concept,1
give,concept,center,concept,1
well,concept,send,concept,1
early,concept,monday,concept,1
decision,concept,federal,concept,1
id,concept,password,concept,2
contact,concept,edison,agent,4
according,concept,friday,concept,1
buying,concept,customers,concept,2
review,concept,plant,concept,1
section,concept,station,concept,2
agreed,concept,work,concept,2
enron,concept,value,concept,1
power,concept,electric,concept,2
necessary,concept,book,concept,1
sheet,concept,prior,concept,1
make,concept,list,concept,2
know,concept,week,concept,1
system,concept,some,concept,1
sign,concept,afternoon,concept,1
bring,concept,thank,concept,1
want,concept,discuss,concept,1
confidential,concept,copy,concept,1
edison,agent,electric,concept,1
power,concept,approved,concept,1
sell,concept,california,location,2
supply,concept,agreement,concept,2
did,concept,back,concept,1
call,concept,mail,concept,1
department,concept,buying,concept,1
meetings,concept,office,concept,1
order,concept,prices,concept,1
said,concept,governor,concept,2
chris,agent,enron,concept,1
taylor,agent,trade,concept,1
good,concept,guy,concept,1
without,concept,retail,concept,2
office,concept,work,concept,1
price,concept,transaction,concept,3
specific,concept,amount,concept,1
received,concept,office,concept,2
contract,concept,price,concept,6
texas,location,price,concept,1
terms,concept,ercot,concept,1
some,concept,make,concept,1
plant,concept,proposed,concept,1
pm,concept,kim,agent,1
effective,concept,back,concept,2
email,concept,everyone,concept,1
utility,concept,services,concept,2
know,concept,why,concept,4
unit,concept,help,concept,2
pm,concept,room,concept,1
enron,concept,east,concept,1
energy,concept,plant,concept,1
ferc,concept,gas,concept,1
resources,concept,terms,concept,1
federal,concept,law,concept,1
good,concept,need,concept,1
through,concept,visit,concept,1
agreed,concept,demand,concept,1
proposed,concept,response,concept,1
like,concept,still,concept,1
regulatory,concept,making,concept,2
friday,concept,afternoon,concept,2
commercial,concept,load,concept,1
sorry,concept,think,concept,1
help,concept,appreciate,concept,1
received,concept,presentation,concept,1
available,concept,week,concept,1
plan,concept,going,concept,1
buying,concept,some,concept,2
off,concept,tomorrow,concept,1
big,concept,change,concept,1
changes,concept,list,concept,1
power,concept,traders,concept,2
talking,concept,texas,location,1
take,concept,ever,concept,1
email,concept,sender,concept,2
last,concept,everyone,concept,2
statement,concept,afternoon,concept,1
report,concept,back,concept,1
pick,concept,call,concept,1
california,location,monday,concept,4
update,concept,time,concept,1
appreciate,concept,time,concept,1
party,concept,transaction,concept,1
contact,concept,delete,concept,2
edison,agent,sale,concept,1
every,concept,day,concept,2
power,concept,desk,concept,1
plant,concept,run,concept,1
access,concept,model,concept,1
notify,concept,sender,concept,5
market,concept,hours,concept,1
making,concept,every,concept,2
enron,concept,run,concept,1
procedures,concept,sure,concept,1
some,concept,pretty,concept,1
appropriate,concept,call,concept,1
daily,concept,call,concept,1
water,concept,terms,concept,1
senate,concept,today,concept,2
good,concept,following,concept,1
kim,agent,received,concept,1
know,concept,leave,concept,1
given,concept,fact,concept,1
transaction,concept,contract,concept,1
trading,concept,energy,concept,1
city,concept,california,location,1
everyone,concept,sales,concept,1
line,concept,today,concept,1
public,concept,air,concept,1
california,location,public,concept,3
later,concept,price,concept,2
short,concept,comments,concept,1
weather,concept,date,concept,1
time,concept,transaction,concept,1
took,concept,price,concept,2
units,concept,need,concept,4
did,concept,system,concept,2
least,concept,terms,concept,1
october,concept,week,concept,2
generators,concept,power,concept,2
product,concept,confidential,concept,2
prices,concept,price,concept,1
want,concept,still,concept,1
next,concept,everything,concept,1
trading,concept,power,concept,1
good,concept,take,concept,1
net,concept,enron,concept,1
make,concept,why,concept,1
against,concept,received,concept,1
west,concept,issues,concept,1
take,concept,down,concept,1
why,concept,contact,concept,2
houston,location,monday,concept,1
participants,concept,event,concept,1
week,concept,think,concept,1
jones,agent,friday,concept,5
big,concept,deal,concept,2
units,concept,operating,concept,1
send,concept,picture,concept,1
trading,concept,open,concept,2
commercial,concept,october,concept,1
proposed,concept,corporation,concept,1
fact,concept,found,concept,1
members,concept,fact,concept,1
work,concept,said,concept,1
some,concept,list,concept,1
office,concept,sign,concept,2
help,concept,time,concept,1
energy,concept,provided,concept,1
plan,concept,rates,concept,2
final,concept,open,concept,1
notice,concept,paso,concept,1
full,concept,payment,concept,1
open,concept,proposed,concept,2
ferc,concept,like,concept,1
email,concept,copy,concept,1
let,concept,agreement,concept,1
transaction,concept,price,concept,2
give,concept,info,concept,1
earlier,concept,trade,concept,1
sale,concept,agreement,concept,2
said,concept,office,concept,1
today,concept,need,concept,1
found,concept,yet,concept,1
right,concept,access,concept,2
final,concept,sign,concept,1
order,concept,agreement,concept,1
order,concept,early,concept,1
review,concept,friday,concept,1
agency,concept,world,concept,1
electric,concept,file,concept,2
happy,concept,send,concept,2
need,concept,deal,concept,1
index,concept,daily,concept,1
info,concept,scheduled,concept,1
delete,concept,paso,concept,1
more,concept,error,concept,1
more,concept,change,concept,1
everything,concept,still,concept,1
trader,concept,call,concept,2
decision,concept,contract,concept,1
total,concept,curve,concept,1
prices,concept,then,concept,2
term,concept,through,concept,1
planning,concept,hour,concept,1
provide,concept,unit,concept,1
more,concept,high,concept,1
every,concept,area,concept,1
distribution,concept,taking,concept,1
trade,concept,center,concept,1
price,concept,prices,concept,1
commission,concept,access,concept,2
access,concept,friday,concept,2
call,concept,ready,concept,1
department,concept,mark,concept,1
contracts,concept,prior,concept,1
deal,concept,change,concept,1
appropriate,concept,bill,agent,1
paid,concept,more,concept,1
contract,concept,short,concept,2
click,concept,access,concept,1
planning,concept,down,concept,1
transmission,concept,pipeline,concept,2
susan,agent,let,concept,1
state,concept,make,concept,2
said,concept,jeff,agent,1
resources,concept,still,concept,1
scheduled,concept,event,concept,2
need,concept,back,concept,1
date,concept,monday,concept,2
trading,concept,proposed,concept,2
make,concept,call,concept,2
change,concept,market,concept,2
governor,concept,members,concept,2
regulatory,concept,review,concept,1
operations,concept,business,concept,1
ferc,concept,want,concept,1
decision,concept,direct,concept,4
time,concept,price,concept,1
energy,concept,prices,concept,3
ercot,concept,energy,concept,1
groups,concept,review,concept,1
utilities,concept,water,concept,1
october,concept,units,concept,2
friday,concept,game,concept,1
given,concept,off,concept,1
gas,concept,every,concept,1
business,concept,provide,concept,1
proposed,concept,plant,concept,1
problem,concept,good,concept,1
opportunity,concept,agreement,concept,1
ercot,concept,transmission,concept,1
services,concept,hour,concept,1
sorry,concept,hear,concept,2
counsel,concept,least,concept,1
hear,concept,next,concept,1
agreement,concept,supply,concept,1
scheduled,concept,run,concept,1
short,concept,bad,concept,1
meeting,concept,office,concept,1
customer,concept,said,concept,1
date,concept,need,concept,1
want,concept,thank,concept,1
although,concept,took,concept,1
date,concept,october,concept,2
list,concept,everyone,concept,1
market,concept,debt,concept,2
email,concept,notify,concept,2
public,concept,office,concept,2
morning,concept,elizabeth,agent,2
unit,concept,company,concept,2
think,concept,information,concept,1
transaction,concept,party,concept,1
net,concept,today,concept,1
governor,concept,said,concept,2
thank,concept,process,concept,1
time,concept,unit,concept,1
sure,concept,start,concept,1
energy,concept,center,concept,5
know,concept,discuss,concept,1
list,concept,specific,concept,1
said,concept,happy,concept,1
products,concept,eol,concept,1
points,concept,electric,concept,1
issue,concept,today,concept,1
then,concept,email,concept,1
cell,concept,know,concept,1
tell,concept,special,concept,1
took,concept,hours,concept,1
october,concept,next,concept,1
work,concept,system,concept,1
paid,concept,prior,concept,1
send,concept,start,concept,1
always,concept,job,concept,1
business,concept,unit,concept,6
status,concept,review,concept,1
received,concept,meeting,concept,1
tell,concept,enron,concept,1
need,concept,sell,concept,7
send,concept,delivery,concept,1
presentation,concept,plan,concept,2
prior,concept,date,concept,1
day,concept,open,concept,2
some,concept,pick,concept,1
delete,concept,system,concept,2
know,concept,real,concept,2
copy,concept,procedures,concept,1
floor,concept,every,concept,1
still,concept,anyone,concept,1
yet,concept,opportunity,concept,1
application,concept,decision,concept,2
still,concept,want,concept,1
ask,concept,times,concept,1
bank,concept,debt,concept,1
id,concept,work,concept,1
list,concept,curve,concept,2
then,concept,operations,concept,1
energy,concept,making,concept,2
review,concept,email,concept,2
energy,concept,related,concept,1
work,concept,plan,concept,1
agreement,concept,next,concept,1
sure,concept,physical,concept,1
buying,concept,sell,concept,1
counsel,concept,terms,concept,1
market,concept,later,concept,2
transmission,concept,california,location,4
final,concept,friday,concept,1
weather,concept,let,concept,1
real,concept,following,concept,1
products,concept,board,concept,1
groups,concept,events,concept,2
retail,concept,electric,concept,4
although,concept,opportunity,concept,2
total,concept,well,concept,1
more,concept,paso,concept,1
need,concept,contract,concept,1
game,concept,susan,agent,1
party,concept,under,concept,2
general,concept,plan,concept,1
look,concept,next,concept,2
some,concept,take,concept,1
energy,concept,early,concept,1
day,concept,eol,concept,1
money,concept,order,concept,1
look,concept,work,concept,1
event,concept,details,concept,1
short,concept,monday,concept,1
pipeline,concept,state,concept,1
monday,concept,units,concept,2
water,concept,power,concept,4
did,concept,made,concept,2
decision,concept,anyone,concept,1
gas,concept,operating,concept,1
look,concept,weather,concept,1
public,concept,services,concept,1
paso,concept,pipeline,concept,2
down,concept,trading,concept,1
like,concept,then,concept,1
ken,agent,today,concept,1
required,concept,enron,concept,1
gas,concept,swaps,concept,1
gas,concept,rates,concept,2
sheet,concept,send,concept,1
director,concept,independent,concept,2
everything,concept,going,concept,1
access,concept,public,concept,1
mike,agent,agreement,concept,1
price,concept,filed,concept,2
issue,concept,kind,concept,1
need,concept,through,concept,1
send,concept,company,concept,1
supply,concept,appropriate,concept,1
hey,concept,last,concept,1
general,concept,more,concept,1
contract,concept,resources,concept,1
price,concept,then,concept,1
file,concept,application,concept,2
company,concept,rates,concept,2
still,concept,working,concept,2
email,concept,list,concept,1
like,concept,meeting,concept,1
think,concept,deal,concept,1
gas,concept,different,concept,1
transaction,concept,power,concept,1
back,concept,trade,concept,2
utilities,concept,state,concept,4
purchase,concept,prices,concept,5
plant,concept,under,concept,1
contact,concept,john,agent,1
confidential,concept,law,concept,1
general,concept,future,concept,1
proposed,concept,settlement,concept,2
look,concept,week,concept,1
general,concept,ews,concept,1
down,concept,four,concept,1
immediately,concept,sender,concept,4
information,concept,help,concept,1
call,concept,book,concept,2
plants,concept,state,concept,1
federal,concept,commission,concept,13
america,concept,corp,concept,3
contract,concept,fuel,concept,1
dave,agent,copy,concept,1
contact,concept,next,concept,1
today,concept,leave,concept,1
contact,concept,know,concept,2
chris,agent,bill,agent,1
take,concept,back,concept,1
following,concept,procedures,concept,1
earlier,concept,week,concept,3
de,concept,trading,concept,1
discuss,concept,proposal,concept,1
power,concept,fuel,concept,1
actually,concept,look,concept,1
fuel,concept,plant,concept,1
electric,concept,own,concept,2
operations,concept,through,concept,2
energy,concept,plan,concept,2
good,concept,operations,concept,2
ready,concept,down,concept,1
approval,concept,product,concept,1
under,concept,points,concept,2
cash,concept,payment,concept,1
director,concept,generators,concept,2
sure,concept,way,concept,1
short,concept,mw,concept,1
want,concept,way,concept,1
members,concept,amount,concept,2
committee,concept,plant,concept,1
mike,agent,eol,concept,1
meeting,concept,board,concept,2
date,concept,every,concept,1
paid,concept,cash,concept,3
date,concept,gas,concept,1
friend,concept,like,concept,1
following,concept,eol,concept,1
tell,concept,changes,concept,1
real,concept,more,concept,2
visit,concept,october,concept,1
hours,concept,pm,concept,1
today,concept,issue,concept,1
job,concept,think,concept,1
think,concept,meeting,concept,1
center,concept,energy,concept,1
correct,concept,information,concept,1
date,concept,contract,concept,1
chris,agent,want,concept,1
earlier,concept,time,concept,1
jeff,agent,san,concept,1
afternoon,concept,call,concept,1
comments,concept,via,concept,1
traders,concept,meeting,concept,1
talking,concept,review,concept,3
still,concept,received,concept,2
msn,concept,customer,concept,1
said,concept,utility,concept,1
list,concept,file,concept,1
meeting,concept,volumes,concept,1
language,concept,energy,concept,1
transmission,concept,company,concept,4
following,concept,commission,concept,2
info,concept,back,concept,1
specific,concept,july,concept,1
take,concept,some,concept,1
daily,concept,market,concept,1
date,concept,plan,concept,2
pretty,concept,weeks,concept,1
think,concept,weeks,concept,1
air,concept,under,concept,1
pacific,concept,co,concept,2
website,concept,transaction,concept,1
purchase,concept,mw,concept,1
given,concept,subject,concept,1
decision,concept,application,concept,2
gas,concept,corporation,concept,6
required,concept,regulatory,concept,1
let,concept,discuss,concept,1
transaction,concept,went,concept,1
issue,concept,decision,concept,3
use,concept,reports,concept,1
company,concept,government,concept,1
operations,concept,make,concept,1
power,concept,order,concept,1
decision,concept,under,concept,1
utility,concept,regulatory,concept,4
members,concept,need,concept,2
still,concept,down,concept,1
filed,concept,said,concept,2
time,concept,specific,concept,1
plant,concept,day,concept,2
order,concept,gas,concept,1
board,concept,next,concept,2
west,concept,gas,concept,3
level,concept,know,concept,1
thank,concept,sales,concept,1
area,concept,plants,concept,1
right,concept,click,concept,2
smith,agent,eb,concept,11
look,concept,more,concept,2
review,concept,following,concept,1
want,concept,deal,concept,1
cash,concept,prior,concept,1
utility,concept,terms,concept,2
filed,concept,plan,concept,2
decision,concept,management,concept,2
board,concept,daily,concept,1
utilities,concept,section,concept,2
john,agent,director,concept,1
dave,agent,made,concept,1
think,concept,problem,concept,2
gas,concept,always,concept,1
send,concept,reply,concept,1
cash,concept,traders,concept,2
trades,concept,still,concept,1
full,concept,long-term,concept,2
following,concept,events,concept,1
services,concept,co,concept,1
time,concept,days,concept,2
ok,concept,everyone,concept,1
then,concept,available,concept,3
agreement,concept,today,concept,2
under,concept,party,concept,1
sign,concept,distribution,concept,1
jones,agent,energy,concept,1
order,concept,sell,concept,1
ferc,concept,website,concept,1
going,concept,next,concept,2
ews,concept,center,concept,1
management,concept,report,concept,1
electric,concept,corporation,concept,10
development,concept,pipeline,concept,1
more,concept,make,concept,1
electric,concept,sale,concept,1
way,concept,market,concept,1
provide,concept,via,concept,1
bring,concept,back,concept,1
although,concept,least,concept,2
intended,concept,review,concept,2
mark,concept,net,concept,1
happy,concept,guy,concept,1
paso,concept,dynegy,concept,1
right,concept,direct,concept,2
meeting,concept,governor,concept,2
list,concept,hour,concept,1
taking,concept,time,concept,2
points,concept,area,concept,1
time,concept,working,concept,1
