source,source_type,target,target_type,weight
report,concept,issues,concept,1
plant,concept,morning,concept,1
agency,concept,information,concept,3
document,concept,afternoon,concept,2
weather,concept,operations,concept,1
changes,concept,need,concept,1
update,concept,location,concept,1
email,concept,delete,concept,1
chris,agent,think,concept,1
picture,concept,click,concept,1
hr,concept,enron,concept,1
open,concept,gas,concept,1
using,concept,said,concept,1
weather,concept,desk,concept,1
houston,location,events,concept,1
power,concept,down,concept,1
pick,concept,books,concept,1
then,concept,gas,concept,1
firm,concept,power,concept,1
good,concept,customers,concept,1
still,concept,going,concept,1
day,concept,participants,concept,1
good,concept,high,concept,1
ews,concept,making,concept,1
john,agent,final,concept,1
payment,concept,market,concept,1
contempt,concept,senate,concept,1
enron,concept,own,concept,1
gas,concept,going,concept,1
prices,concept,year,concept,1
use,concept,energy,concept,1
did,concept,requested,concept,4
enron,concept,requested,concept,4
email,concept,know,concept,1
give,concept,capacity,concept,2
meeting,concept,went,concept,1
pacific,concept,gas,concept,1
call,concept,know,concept,1
people,concept,update,concept,1
some,concept,index,concept,1
correct,concept,did,concept,1
energy,concept,jones,agent,4
down,concept,without,concept,1
san,concept,purchase,concept,1
site,concept,using,concept,1
click,concept,website,concept,1
people,concept,amount,concept,1
senate,concept,committee,concept,38
looks,concept,back,concept,1
company,concept,update,concept,1
contact,concept,york,concept,1
good,concept,website,concept,1
off,concept,dave,agent,1
general,concept,questions,concept,2
then,concept,signed,concept,2
full,concept,access,concept,2
pm,concept,central,concept,1
release,concept,subject,concept,1
report,concept,next,concept,1
dan,concept,taking,concept,1
company,concept,business,concept,1
change,concept,page,concept,1
fact,concept,intended,concept,1
direct,concept,mike,agent,1
copy,concept,session,concept,1
think,concept,review,concept,1
then,concept,revised,concept,2
review,concept,meeting,concept,2
trades,concept,july,concept,3
comments,concept,gisb,concept,1
markets,concept,open,concept,1
plan,concept,meeting,concept,1
week,concept,business,concept,2
term,concept,review,concept,1
turn,concept,senate,concept,4
want,concept,meeting,concept,1
short,concept,epmi,concept,1
more,concept,details,concept,1
language,concept,bad,concept,1
enron,concept,immediately,concept,1
people,concept,need,concept,1
mark,concept,meeting,concept,1
fact,concept,actually,concept,1
price,concept,contracts,concept,2
state,concept,government,concept,1
open,concept,then,concept,2
california,location,last,concept,1
want,concept,people,concept,1
government,concept,market,concept,1
agreement,concept,week,concept,2
book,concept,change,concept,1
discuss,concept,deal,concept,2
john,agent,want,concept,3
every,concept,day,concept,1
still,concept,line,concept,1
customers,concept,city,concept,1
pick,concept,book,concept,1
past,concept,four,concept,1
afternoon,concept,pm,concept,1
let,concept,business,concept,1
agreed,concept,central,concept,1
going,concept,enron,concept,1
full,concept,report,concept,2
filed,concept,october,concept,1
decision,concept,energy,concept,1
think,concept,changes,concept,1
email,concept,number,concept,1
made,concept,november,concept,1
organization,concept,level,concept,1
currently,concept,basis,concept,1
today,concept,without,concept,2
mark,concept,enron,concept,5
call,concept,last,concept,1
email,concept,send,concept,2
california,location,week,concept,2
sure,concept,site,concept,3
gas,concept,dan,concept,1
why,concept,did,concept,1
sure,concept,correct,concept,1
pacific,concept,electric,concept,1
ercot,concept,customer,concept,1
trading,concept,books,concept,1
points,concept,anyone,concept,1
information,concept,discussed,concept,3
intended,concept,transmission,concept,1
application,concept,business,concept,1
system,concept,texas,location,1
special,concept,help,concept,1
contact,concept,steve,agent,1
price,concept,work,concept,2
related,concept,although,concept,2
big,concept,payment,concept,1
management,concept,through,concept,1
suite,concept,ca,concept,2
power,concept,october,concept,1
send,concept,period,concept,1
help,concept,employee,concept,1
friday,concept,discuss,concept,1
still,concept,good,concept,1
work,concept,load,concept,1
some,concept,last,concept,1
through,concept,nov,concept,1
work,concept,provide,concept,1
desk,concept,john,agent,1
office,concept,cell,concept,1
meeting,concept,market,concept,1
plant,concept,said,concept,1
cell,concept,working,concept,1
traders,concept,agreement,concept,1
eb,concept,houston,location,6
government,concept,report,concept,1
once,concept,enron,concept,4
services,concept,company,concept,2
central,concept,afternoon,concept,1
july,concept,report,concept,1
information,concept,next,concept,1
jim,agent,scheduled,concept,1
customers,concept,information,concept,1
daily,concept,book,concept,1
california,location,call,concept,1
did,concept,time,concept,1
world,concept,bring,concept,1
open,concept,enron,concept,1
site,concept,longer,concept,1
discussion,concept,following,concept,1
meeting,concept,week,concept,1
back,concept,need,concept,1
revised,concept,utility,concept,1
wholesale,concept,company,concept,2
everyone,concept,ok,concept,2
message,concept,then,concept,1
energy,concept,contempt,concept,8
scheduled,concept,take,concept,1
time,concept,desk,concept,1
change,concept,working,concept,2
error,concept,reply,concept,1
ken,agent,take,concept,1
afternoon,concept,today,concept,1
having,concept,year,concept,2
contempt,concept,enron,concept,7
fact,concept,people,concept,1
sender,concept,delete,concept,3
committee,concept,senate,concept,4
found,concept,some,concept,1
jim,agent,texas,location,1
call,concept,products,concept,1
upon,concept,original,concept,1
still,concept,need,concept,1
specific,concept,why,concept,1
why,concept,call,concept,1
america,concept,well,concept,1
look,concept,correct,concept,1
necessary,concept,business,concept,1
mark,concept,wholesale,concept,4
generators,concept,power,concept,4
some,concept,want,concept,1
give,concept,early,concept,1
energy,concept,committee,concept,1
take,concept,date,concept,1
october,concept,price,concept,1
statement,concept,working,concept,1
time,concept,direct,concept,2
let,concept,everyone,concept,2
did,concept,discussion,concept,1
called,concept,last,concept,2
filing,concept,against,concept,1
enron,concept,company,concept,7
markets,concept,products,concept,2
sunday,concept,plan,concept,1
more,concept,business,concept,1
add,concept,know,concept,2
send,concept,contract,concept,1
send,concept,report,concept,1
need,concept,ask,concept,1
information,concept,development,concept,1
state,concept,law,concept,1
last,concept,pick,concept,3
company,concept,look,concept,1
judge,concept,agree,concept,2
questions,concept,give,concept,2
make,concept,gas,concept,1
enron,concept,smith,agent,7
right,concept,look,concept,3
fact,concept,texas,location,1
old,concept,ever,concept,1
think,concept,november,concept,1
contempt,concept,requested,concept,6
need,concept,books,concept,1
location,concept,last,concept,1
review,concept,comments,concept,5
problems,concept,issues,concept,1
trading,concept,make,concept,1
manager,concept,west,concept,1
response,concept,did,concept,1
said,concept,counsel,concept,3
west,concept,trading,concept,2
some,concept,john,agent,1
send,concept,company,concept,1
water,concept,resources,concept,1
company,concept,longer,concept,1
some,concept,next,concept,1
contract,concept,gas,concept,1
immediately,concept,delete,concept,1
price,concept,looks,concept,1
making,concept,like,concept,1
last,concept,trading,concept,1
make,concept,like,concept,1
houston,location,traders,concept,1
received,concept,message,concept,2
public,concept,corporate,concept,1
senate,concept,enron,concept,12
call,concept,utility,concept,1
public,concept,rates,concept,1
still,concept,some,concept,2
demand,concept,public,concept,1
against,concept,corp,concept,4
contract,concept,send,concept,1
bank,concept,ok,concept,1
object,concept,system,concept,3
know,concept,everyone,concept,1
own,concept,mail,concept,1
more,concept,know,concept,3
office,concept,never,concept,1
company,concept,center,concept,1
information,concept,click,concept,1
take,concept,day,concept,1
know,concept,look,concept,1
back,concept,members,concept,1
know,concept,number,concept,1
special,concept,counsel,concept,4
immediately,concept,reply,concept,1
hey,concept,sorry,concept,1
mail,concept,available,concept,1
mark,concept,today,concept,1
direct,concept,access,concept,3
said,concept,did,concept,2
sender,concept,error,concept,1
scheduled,concept,pm,concept,1
more,concept,call,concept,1
talking,concept,james,agent,1
customers,concept,rates,concept,2
through,concept,prices,concept,1
mail,concept,delete,concept,1
against,concept,demand,concept,1
more,concept,well,concept,1
steve,agent,sales,concept,1
start,concept,right,concept,1
earlier,concept,markets,concept,1
company,concept,operating,concept,1
working,concept,enron,concept,1
let,concept,issues,concept,1
system,concept,services,concept,1
need,concept,everyone,concept,4
wholesale,concept,change,concept,1
desk,concept,work,concept,1
copy,concept,required,concept,1
richard,agent,document,concept,2
week,concept,today,concept,1
regulatory,concept,working,concept,2
know,concept,work,concept,2
report,concept,agreement,concept,1
friend,concept,trading,concept,1
trading,concept,session,concept,1
under,concept,plan,concept,1
later,concept,week,concept,3
access,concept,site,concept,1
today,concept,richard,agent,1
ok,concept,provide,concept,1
said,concept,available,concept,1
enron,concept,through,concept,1
last,concept,wholesale,concept,1
like,concept,send,concept,2
love,concept,back,concept,1
like,concept,back,concept,1
company,concept,according,concept,4
power,concept,plants,concept,2
email,concept,still,concept,1
some,concept,message,concept,1
comments,concept,contact,concept,2
books,concept,questions,concept,1
response,concept,participants,concept,1
committee,concept,commission,concept,1
give,concept,public,concept,1
ok,concept,info,concept,1
ercot,concept,back,concept,1
joe,agent,contracts,concept,2
given,concept,ews,concept,1
appreciate,concept,taking,concept,1
short,concept,john,agent,2
contract,concept,future,concept,1
october,concept,correct,concept,1
appreciate,concept,send,concept,1
off,concept,october,concept,1
upon,concept,opportunity,concept,1
change,concept,statement,concept,1
call,concept,public,concept,1
state,concept,wholesale,concept,1
hr,concept,meeting,concept,1
contracts,concept,basis,concept,1
discuss,concept,morning,concept,1
call,concept,customers,concept,1
make,concept,know,concept,1
discuss,concept,meeting,concept,1
language,concept,pacific,concept,1
start,concept,plant,concept,3
committee,concept,take,concept,2
call,concept,enron,concept,1
distribution,concept,list,concept,3
never,concept,going,concept,1
distribution,concept,markets,concept,2
big,concept,review,concept,1
volumes,concept,day,concept,1
direct,concept,bring,concept,1
market,concept,swaps,concept,1
need,concept,copy,concept,3
agreed,concept,several,concept,2
eb,concept,texas,location,6
wholesale,concept,price,concept,1
office,concept,sunday,concept,1
independent,concept,officials,concept,1
back,concept,hour,concept,1
revised,concept,filing,concept,1
know,concept,approval,concept,3
section,concept,necessary,concept,1
sales,concept,products,concept,2
markets,concept,like,concept,1
enron,concept,corporation,concept,3
heard,concept,time,concept,1
full,concept,well,concept,1
contact,concept,dan,concept,1
changes,concept,made,concept,2
year,concept,trade,concept,1
contract,concept,start,concept,2
gas,concept,agreement,concept,1
load,concept,traders,concept,1
agreement,concept,document,concept,1
retail,concept,sales,concept,2
services,concept,pipeline,concept,1
work,concept,agreement,concept,2
problems,concept,different,concept,1
like,concept,contract,concept,1
agree,concept,corp,concept,1
price,concept,items,concept,1
help,concept,plan,concept,1
energy,concept,trading,concept,4
start,concept,time,concept,1
problem,concept,contract,concept,1
system,concept,problem,concept,1
performance,concept,more,concept,1
like,concept,original,concept,1
required,concept,week,concept,1
plan,concept,going,concept,1
actually,concept,going,concept,1
delete,concept,message,concept,4
gas,concept,day,concept,1
need,concept,operations,concept,1
without,concept,notify,concept,1
went,concept,without,concept,2
parties,concept,work,concept,1
off,concept,price,concept,1
error,concept,sender,concept,3
happy,concept,help,concept,1
visit,concept,understand,concept,2
through,concept,week,concept,1
made,concept,off,concept,1
short,concept,trading,concept,1
order,concept,immediately,concept,1
time,concept,john,agent,1
order,concept,energy,concept,1
events,concept,date,concept,1
michelle,agent,though,concept,1
thank,concept,issue,concept,1
independent,concept,said,concept,2
comments,concept,prior,concept,1
transmission,concept,delete,concept,1
ercot,concept,given,concept,1
ferc,concept,good,concept,1
weeks,concept,system,concept,1
agree,concept,still,concept,1
problem,concept,coming,concept,1
add,concept,let,concept,2
traders,concept,comments,concept,1
know,concept,business,concept,1
way,concept,government,concept,1
did,concept,job,concept,1
never,concept,let,concept,1
copy,concept,know,concept,1
canada,concept,corporation,concept,1
energy,concept,marketing,concept,4
going,concept,leave,concept,1
looks,concept,think,concept,1
time,concept,ercot,concept,2
need,concept,change,concept,1
went,concept,week,concept,1
show,concept,jim,agent,1
never,concept,know,concept,1
use,concept,let,concept,1
sign,concept,good,concept,1
date,concept,make,concept,1
turn,concept,decision,concept,1
good,concept,corporate,concept,1
document,concept,agree,concept,1
let,concept,date,concept,2
email,concept,today,concept,2
enron,concept,events,concept,1
included,concept,monday,concept,1
need,concept,help,concept,3
next,concept,start,concept,1
business,concept,some,concept,1
week,concept,well,concept,1
send,concept,contact,concept,3
upon,concept,information,concept,1
california,location,law,concept,1
sorry,concept,right,concept,2
services,concept,contract,concept,1
back,concept,pick,concept,3
agreement,concept,parties,concept,1
john,agent,zufferli,concept,8
commercial,concept,manager,concept,1
joe,agent,air,concept,1
information,concept,well,concept,1
agree,concept,some,concept,1
senate,concept,last,concept,1
time,concept,review,concept,2
taking,concept,station,concept,1
morning,concept,using,concept,1
made,concept,send,concept,1
going,concept,next,concept,1
earlier,concept,power,concept,4
correct,concept,discuss,concept,1
sure,concept,own,concept,1
points,concept,still,concept,1
subject,concept,board,concept,1
earlier,concept,make,concept,1
california,location,said,concept,2
today,concept,looks,concept,1
sales,concept,necessary,concept,1
daily,concept,market,concept,1
discuss,concept,sheet,concept,1
later,concept,today,concept,1
good,concept,paid,concept,1
work,concept,issues,concept,1
enron,concept,contract,concept,2
meetings,concept,level,concept,1
then,concept,once,concept,1
tim,concept,well,concept,1
senate,concept,california,location,2
senate,concept,said,concept,1
thank,concept,net,concept,1
access,concept,enron,concept,1
state,concept,demand,concept,1
houston,location,cell,concept,1
anyone,concept,like,concept,1
email,concept,copies,concept,1
greg,agent,friday,concept,1
term,concept,trading,concept,1
some,concept,general,concept,1
sure,concept,jim,agent,1
contract,concept,upon,concept,2
like,concept,well,concept,1
time,concept,last,concept,1
date,concept,change,concept,1
load,concept,changes,concept,1
big,concept,center,concept,1
firm,concept,committee,concept,2
houston,location,off,concept,1
heard,concept,october,concept,1
make,concept,final,concept,1
under,concept,water,concept,1
having,concept,following,concept,1
down,concept,email,concept,1
greg,agent,york,concept,1
commercial,concept,groups,concept,1
contact,concept,discuss,concept,1
later,concept,company,concept,4
enron,concept,pm,concept,1
know,concept,customers,concept,1
people,concept,comments,concept,1
number,concept,kim,agent,1
east,concept,power,concept,1
ok,concept,give,concept,2
use,concept,information,concept,1
hey,concept,call,concept,1
scheduled,concept,time,concept,1
longer,concept,company,concept,1
terms,concept,think,concept,1
day,concept,full,concept,2
north,concept,well,concept,1
following,concept,day,concept,1
think,concept,made,concept,1
buying,concept,utilities,concept,1
included,concept,application,concept,3
though,concept,work,concept,1
bill,agent,hey,concept,1
order,concept,judge,concept,6
problems,concept,points,concept,1
more,concept,time,concept,1
yes,concept,sign,concept,1
committee,concept,found,concept,2
enron,concept,texas,location,1
agreed,concept,enron,concept,2
final,concept,richard,agent,2
texas,location,time,concept,1
called,concept,contempt,concept,1
day,concept,planning,concept,1
san,concept,texas,location,1
enron,concept,houston,location,2
october,concept,pipeline,concept,1
need,concept,issues,concept,1
bill,agent,energy,concept,2
prices,concept,high,concept,2
contract,concept,energy,concept,1
never,concept,specific,concept,1
anyone,concept,object,concept,3
think,concept,process,concept,2
email,concept,problems,concept,1
parties,concept,deal,concept,1
sure,concept,center,concept,1
know,concept,weeks,concept,1
received,concept,copies,concept,1
office,concept,called,concept,1
business,concept,unit,concept,1
houston,location,time,concept,2
enron,concept,customers,concept,1
purchase,concept,system,concept,1
contempt,concept,morning,concept,1
issues,concept,discussion,concept,2
sure,concept,daily,concept,1
delete,concept,system,concept,1
san,concept,start,concept,1
week,concept,presentation,concept,1
know,concept,why,concept,1
management,concept,trade,concept,1
having,concept,daily,concept,1
public,concept,show,concept,1
gas,concept,today,concept,1
look,concept,deal,concept,1
business,concept,ready,concept,1
click,concept,presentation,concept,4
coming,concept,line,concept,1
then,concept,give,concept,1
john,agent,trading,concept,1
received,concept,mail,concept,1
did,concept,last,concept,1
think,concept,went,concept,1
number,concept,tomorrow,concept,1
send,concept,change,concept,1
susan,agent,utility,concept,1
status,concept,received,concept,2
afternoon,concept,sheet,concept,1
need,concept,back,concept,1
everyone,concept,early,concept,1
week,concept,power,concept,4
price,concept,sales,concept,7
scheduled,concept,start,concept,3
pipeline,concept,gas,concept,1
points,concept,language,concept,1
currently,concept,close,concept,1
steve,agent,heard,concept,1
without,concept,sender,concept,1
business,concept,making,concept,1
real,concept,swaps,concept,1
subject,concept,review,concept,1
application,concept,marketing,concept,1
use,concept,gas,concept,5
revised,concept,week,concept,3
some,concept,going,concept,1
did,concept,own,concept,1
payment,concept,section,concept,1
resources,concept,agreement,concept,2
world,concept,down,concept,1
know,concept,close,concept,1
time,concept,off,concept,1
today,concept,gas,concept,1
debra,agent,comments,concept,1
under,concept,information,concept,1
greg,agent,chris,agent,1
transmission,concept,system,concept,1
morning,concept,thank,concept,1
good,concept,independent,concept,1
term,concept,traders,concept,1
copies,concept,monday,concept,1
portland,concept,level,concept,1
work,concept,look,concept,1
need,concept,questions,concept,2
talked,concept,some,concept,1
presentation,concept,settlement,concept,1
work,concept,through,concept,1
comments,concept,traders,concept,1
members,concept,email,concept,1
message,concept,although,concept,1
scheduled,concept,friday,concept,1
signed,concept,release,concept,1
status,concept,approval,concept,2
agreed,concept,release,concept,2
hear,concept,down,concept,1
pm,concept,afternoon,concept,1
mark,concept,good,concept,1
gas,concept,transmission,concept,1
coming,concept,info,concept,1
market,concept,sales,concept,2
look,concept,event,concept,1
added,concept,committee,concept,4
right,concept,presentation,concept,2
filed,concept,federal,concept,1
houston,location,enron,concept,1
discussion,concept,points,concept,1
work,concept,members,concept,1
statement,concept,energy,concept,1
use,concept,full,concept,1
committee,concept,provide,concept,1
ercot,concept,contact,concept,1
approved,concept,via,concept,1
trade,concept,bring,concept,1
independent,concept,generators,concept,1
past,concept,year,concept,2
room,concept,period,concept,1
judge,concept,order,concept,6
participants,concept,email,concept,1
payment,concept,review,concept,1
need,concept,discuss,concept,2
company,concept,price,concept,2
down,concept,system,concept,1
desk,concept,firm,concept,1
system,concept,did,concept,1
good,concept,having,concept,1
company,concept,contract,concept,2
management,concept,included,concept,1
smith,agent,use,concept,1
market,concept,commercial,concept,1
parties,concept,once,concept,1
federal,concept,energy,concept,2
plan,concept,early,concept,1
know,concept,next,concept,1
public,concept,filing,concept,2
week,concept,provide,concept,1
earlier,concept,sure,concept,1
days,concept,date,concept,1
long-term,concept,system,concept,1
report,concept,daily,concept,1
america,concept,working,concept,1
committee,concept,day,concept,4
last,concept,section,concept,1
like,concept,msn,concept,1
gisb,concept,site,concept,1
york,concept,went,concept,4
individual,concept,commercial,concept,1
required,concept,next,concept,1
still,concept,eb,concept,1
agreement,concept,corporation,concept,1
morning,concept,need,concept,1
good,concept,time,concept,2
ercot,concept,open,concept,2
hour,concept,events,concept,1
found,concept,utilities,concept,1
agreed,concept,mary,agent,1
paso,concept,discuss,concept,1
jim,agent,bob,agent,1
gas,concept,use,concept,1
counsel,concept,enron,concept,1
add,concept,later,concept,1
california,location,market,concept,2
discussion,concept,need,concept,1
points,concept,board,concept,1
cooper,agent,center,concept,1
plan,concept,scheduled,concept,4
employee,concept,company,concept,1
year,concept,agency,concept,3
report,concept,call,concept,1
bring,concept,gas,concept,2
sell,concept,capacity,concept,1
work,concept,think,concept,1
deal,concept,july,concept,1
friday,concept,review,concept,1
know,concept,good,concept,2
think,concept,change,concept,2
prices,concept,wholesale,concept,2
power,concept,trading,concept,3
meeting,concept,greg,agent,1
use,concept,taking,concept,1
take,concept,once,concept,1
enron,concept,day,concept,2
number,concept,thank,concept,1
corporation,concept,texas,location,1
world,concept,ever,concept,1
made,concept,hours,concept,1
back,concept,plan,concept,1
back,concept,monday,concept,1
agreement,concept,generators,concept,2
system,concept,enron,concept,1
enron,concept,agreed,concept,2
meeting,concept,term,concept,1
pipeline,concept,october,concept,1
agreement,concept,energy,concept,1
joe,agent,some,concept,1
later,concept,date,concept,2
message,concept,via,concept,1
fact,concept,back,concept,1
purchase,concept,against,concept,1
power,concept,traders,concept,2
work,concept,know,concept,2
last,concept,know,concept,1
pick,concept,want,concept,2
currently,concept,market,concept,1
email,concept,office,concept,1
jeff,agent,parties,concept,1
email,concept,monday,concept,2
manager,concept,public,concept,1
more,concept,website,concept,1
email,concept,yet,concept,1
people,concept,company,concept,1
distribution,concept,taking,concept,2
full,concept,america,concept,1
currently,concept,take,concept,1
right,concept,everyone,concept,4
john,agent,epmi,concept,2
john,agent,problem,concept,1
pipeline,concept,system,concept,1
email,concept,contact,concept,1
today,concept,more,concept,1
john,agent,give,concept,1
bill,agent,houston,location,1
trading,concept,markets,concept,1
need,concept,run,concept,1
contract,concept,questions,concept,2
sold,concept,rates,concept,1
make,concept,mw,concept,1
statement,concept,york,concept,1
past,concept,bring,concept,1
week,concept,thing,concept,1
use,concept,bring,concept,1
plan,concept,monday,concept,1
hour,concept,year,concept,1
energy,concept,unit,concept,1
price,concept,room,concept,3
provide,concept,points,concept,1
ercot,concept,direct,concept,2
know,concept,meeting,concept,1
committee,concept,bob,agent,1
contact,concept,copy,concept,1
utility,concept,time,concept,2
meeting,concept,plan,concept,1
make,concept,jim,agent,1
take,concept,time,concept,1
down,concept,through,concept,3
give,concept,payment,concept,2
work,concept,market,concept,3
least,concept,system,concept,1
statement,concept,last,concept,1
products,concept,operating,concept,2
enron,concept,city,concept,1
days,concept,help,concept,1
contract,concept,services,concept,1
several,concept,generators,concept,2
good,concept,thing,concept,1
website,concept,information,concept,1
making,concept,back,concept,3
scheduled,concept,next,concept,2
parties,concept,filing,concept,1
agreement,concept,resources,concept,1
correct,concept,volumes,concept,1
call,concept,scheduled,concept,1
meeting,concept,discuss,concept,5
commission,concept,agreement,concept,2
information,concept,system,concept,1
review,concept,prior,concept,1
working,concept,agreement,concept,1
meeting,concept,chris,agent,1
sure,concept,make,concept,3
help,concept,sign,concept,1
james,agent,release,concept,1
office,concept,time,concept,1
last,concept,thank,concept,1
info,concept,week,concept,1
central,concept,time,concept,2
demand,concept,ferc,concept,1
good,concept,bad,concept,1
want,concept,discussion,concept,1
weeks,concept,market,concept,1
john,agent,ercot,concept,2
everyone,concept,never,concept,1
received,concept,transmission,concept,2
last,concept,decision,concept,1
call,concept,help,concept,1
area,concept,changes,concept,1
some,concept,marketing,concept,1
information,concept,without,concept,2
members,concept,room,concept,2
location,concept,document,concept,1
sender,concept,email,concept,2
organization,concept,direct,concept,1
north,concept,power,concept,1
well,concept,day,concept,1
old,concept,bill,agent,1
start,concept,questions,concept,2
account,concept,down,concept,2
plant,concept,need,concept,1
next,concept,business,concept,1
bill,agent,cash,concept,1
later,concept,bill,agent,1
never,concept,high,concept,1
day,concept,days,concept,2
scheduled,concept,points,concept,1
ever,concept,energy,concept,1
start,concept,points,concept,1
short,concept,ercot,concept,1
meeting,concept,review,concept,1
steve,agent,send,concept,1
earlier,concept,decision,concept,4
business,concept,future,concept,1
markets,concept,unit,concept,1
daily,concept,change,concept,1
said,concept,own,concept,1
enron,concept,work,concept,2
information,concept,weeks,concept,1
epmi,concept,portland,concept,2
more,concept,today,concept,1
having,concept,session,concept,1
michelle,agent,looks,concept,1
said,concept,system,concept,2
took,concept,every,concept,1
sold,concept,total,concept,1
utility,concept,hour,concept,1
message,concept,intended,concept,6
steve,agent,agreed,concept,1
market,concept,right,concept,1
discussed,concept,gisb,concept,1
independent,concept,system,concept,2
every,concept,hour,concept,1
give,concept,utilities,concept,1
discuss,concept,tomorrow,concept,1
hey,concept,did,concept,1
full,concept,corp,concept,1
price,concept,development,concept,1
texas,location,talking,concept,1
think,concept,issues,concept,1
make,concept,call,concept,1
scheduled,concept,floor,concept,1
upon,concept,discuss,concept,1
load,concept,think,concept,1
change,concept,without,concept,1
going,concept,dan,concept,1
joe,agent,senate,concept,2
volume,concept,site,concept,1
discussion,concept,market,concept,1
discuss,concept,business,concept,1
report,concept,meeting,concept,1
game,concept,called,concept,2
early,concept,week,concept,4
access,concept,then,concept,2
manager,concept,john,agent,1
smith,agent,some,concept,1
office,concept,week,concept,1
parties,concept,against,concept,1
some,concept,changes,concept,1
state,concept,system,concept,4
took,concept,last,concept,1
call,concept,want,concept,1
everyone,concept,email,concept,2
people,concept,every,concept,1
epmi,concept,services,concept,3
dave,agent,committee,concept,1
corporation,concept,resources,concept,1
ercot,concept,application,concept,1
day,concept,york,concept,1
plan,concept,next,concept,2
more,concept,energy,concept,1
still,concept,email,concept,1
prior,concept,tomorrow,concept,1
hear,concept,steve,agent,1
give,concept,everyone,concept,1
air,concept,discussion,concept,1
filed,concept,heard,concept,1
like,concept,later,concept,1
monday,concept,friday,concept,1
prices,concept,market,concept,2
gary,agent,some,concept,1
energy,concept,demand,concept,1
still,concept,test,concept,3
texas,location,cell,concept,1
john,agent,frank,agent,1
review,concept,make,concept,1
still,concept,amount,concept,1
need,concept,give,concept,1
message,concept,sure,concept,1
pipeline,concept,meeting,concept,1
use,concept,cell,concept,1
general,concept,wholesale,concept,4
federal,concept,law,concept,1
work,concept,discuss,concept,1
terms,concept,week,concept,1
everything,concept,sure,concept,3
call,concept,details,concept,1
term,concept,enron,concept,1
open,concept,provide,concept,1
edison,agent,bill,agent,2
work,concept,presentation,concept,1
enron,concept,more,concept,1
bill,agent,committee,concept,1
long-term,concept,management,concept,1
capacity,concept,energy,concept,2
days,concept,received,concept,1
order,concept,committee,concept,2
presentation,concept,discuss,concept,1
every,concept,make,concept,1
then,concept,back,concept,3
off,concept,utilities,concept,1
copy,concept,report,concept,1
tomorrow,concept,need,concept,1
know,concept,use,concept,1
system,concept,plant,concept,1
early,concept,morning,concept,3
company,concept,use,concept,1
specific,concept,individual,concept,2
california,location,contract,concept,1
volumes,concept,points,concept,1
services,concept,gas,concept,2
once,concept,work,concept,1
office,concept,monday,concept,2
final,concept,tomorrow,concept,1
some,concept,committee,concept,1
richard,agent,mail,concept,1
more,concept,services,concept,1
click,concept,information,concept,1
against,concept,then,concept,1
went,concept,weeks,concept,1
under,concept,world,concept,1
want,concept,call,concept,1
city,concept,more,concept,1
system,concept,officials,concept,1
good,concept,october,concept,1
take,concept,provide,concept,1
energy,concept,government,concept,1
day,concept,bring,concept,1
mary,agent,language,concept,2
still,concept,unit,concept,1
commission,concept,individual,concept,2
kim,agent,info,concept,1
special,concept,permit,concept,1
different,concept,number,concept,1
agreement,concept,report,concept,2
power,concept,load,concept,1
system,concept,looks,concept,1
discussion,concept,items,concept,1
company,concept,fact,concept,1
john,agent,down,concept,1
price,concept,enron,concept,2
review,concept,email,concept,1
way,concept,office,concept,1
utility,concept,year,concept,1
looks,concept,though,concept,1
gas,concept,daily,concept,1
file,concept,following,concept,1
calpine,concept,call,concept,1
date,concept,down,concept,1
lunch,concept,participants,concept,1
bill,agent,work,concept,1
right,concept,under,concept,1
did,concept,trade,concept,1
make,concept,copies,concept,2
marketing,concept,discussed,concept,1
still,concept,nov,concept,2
mark,concept,everyone,concept,1
then,concept,enron,concept,2
given,concept,performance,concept,1
gas,concept,access,concept,1
individual,concept,contracts,concept,2
some,concept,coming,concept,1
through,concept,regulatory,concept,1
smith,agent,socal,concept,1
said,concept,old,concept,1
agreement,concept,company,concept,1
today,concept,total,concept,1
questions,concept,mike,agent,1
mary,agent,review,concept,1
discuss,concept,operations,concept,1
course,concept,state,concept,1
least,concept,ferc,concept,1
corp,concept,energy,concept,1
plan,concept,run,concept,1
afternoon,concept,coming,concept,1
date,concept,available,concept,1
meeting,concept,federal,concept,1
prior,concept,review,concept,1
change,concept,daily,concept,1
cell,concept,mark,concept,1
contract,concept,full,concept,2
steve,agent,day,concept,1
want,concept,year,concept,1
earlier,concept,more,concept,1
market,concept,found,concept,2
power,concept,year,concept,1
way,concept,market,concept,2
energy,concept,good,concept,1
contempt,concept,energy,concept,4
city,concept,load,concept,1
everyone,concept,list,concept,4
copies,concept,agreements,concept,3
transaction,concept,never,concept,1
subject,concept,power,concept,1
gas,concept,texas,location,1
heard,concept,pretty,concept,1
error,concept,without,concept,1
message,concept,email,concept,1
via,concept,email,concept,7
enron,concept,wholesale,concept,6
use,concept,company,concept,2
trading,concept,texas,location,1
ferc,concept,proposed,concept,1
trading,concept,epmi,concept,1
early,concept,run,concept,1
rates,concept,following,concept,1
groups,concept,close,concept,1
report,concept,comments,concept,1
enron,concept,officials,concept,4
good,concept,want,concept,1
issues,concept,want,concept,2
sign,concept,let,concept,1
never,concept,went,concept,1
management,concept,unit,concept,1
mary,agent,some,concept,1
use,concept,system,concept,1
