source,source_type,target,target_type,weight
open,concept,firm,concept,1
business,concept,gas,concept,1
energy,concept,firm,concept,1
heard,concept,today,concept,1
last,concept,demand,concept,1
discuss,concept,gas,concept,1
everyone,concept,times,concept,1
information,concept,portland,concept,1
last,concept,friday,concept,1
course,concept,talking,concept,1
services,concept,then,concept,1
number,concept,several,concept,1
power,concept,water,concept,1
ews,concept,center,concept,2
did,concept,today,concept,1
power,concept,time,concept,1
more,concept,enron,concept,1
last,concept,week,concept,11
information,concept,mark,concept,2
anyone,concept,ever,concept,1
year,concept,development,concept,1
game,concept,plan,concept,1
market,concept,gas,concept,2
copies,concept,system,concept,1
earlier,concept,charge,concept,1
energy,concept,company,concept,1
oct,concept,section,concept,1
ready,concept,trading,concept,1
utilities,concept,commission,concept,3
going,concept,greg,agent,1
october,concept,price,concept,2
going,concept,make,concept,1
york,concept,staff,concept,1
take,concept,monday,concept,1
development,concept,some,concept,1
information,concept,cs,concept,2
ferc,concept,sure,concept,1
officials,concept,said,concept,1
question,concept,contract,concept,1
several,concept,business,concept,1
question,concept,off,concept,1
term,concept,prior,concept,1
provide,concept,friday,concept,1
like,concept,development,concept,1
west,concept,call,concept,2
weather,concept,going,concept,1
markets,concept,houston,location,2
today,concept,bad,concept,1
following,concept,provided,concept,1
california,location,company,concept,2
upon,concept,meeting,concept,1
information,concept,related,concept,1
last,concept,taylor,agent,1
reply,concept,subject,concept,1
big,concept,cover,concept,1
process,concept,deal,concept,2
provide,concept,generators,concept,1
business,concept,demand,concept,1
use,concept,gas,concept,1
business,concept,event,concept,1
deal,concept,day,concept,1
info,concept,section,concept,1
discussed,concept,call,concept,2
let,concept,going,concept,1
utility,concept,long-term,concept,1
sold,concept,officials,concept,1
generators,concept,weeks,concept,1
enron,concept,value,concept,2
date,concept,nov,concept,1
dave,agent,james,agent,1
john,agent,morning,concept,1
still,concept,given,concept,1
general,concept,independent,concept,2
special,concept,specific,concept,2
reports,concept,meeting,concept,1
well,concept,gas,concept,1
plan,concept,year,concept,1
discuss,concept,canada,concept,1
start,concept,times,concept,1
electric,concept,through,concept,1
edison,agent,want,concept,1
via,concept,need,concept,1
provided,concept,subject,concept,1
enron,concept,filing,concept,2
like,concept,day,concept,1
error,concept,immediately,concept,4
power,concept,agreed,concept,1
did,concept,deal,concept,2
tim,concept,portland,concept,1
high,concept,good,concept,1
immediately,concept,payment,concept,1
down,concept,utility,concept,1
sorry,concept,down,concept,1
looks,concept,ok,concept,1
taking,concept,time,concept,3
utilities,concept,texas,location,1
short,concept,line,concept,1
delete,concept,message,concept,1
power,concept,pm,concept,1
several,concept,enron,concept,1
operating,concept,level,concept,2
october,concept,houston,location,1
time,concept,weather,concept,1
good,concept,deal,concept,3
water,concept,agreement,concept,1
then,concept,services,concept,1
mark,concept,taylor,agent,3
center,concept,bob,agent,1
company,concept,california,location,1
back,concept,call,concept,1
give,concept,performance,concept,2
houston,location,working,concept,1
said,concept,different,concept,1
down,concept,run,concept,1
appreciate,concept,steve,agent,1
desk,concept,process,concept,2
some,concept,events,concept,2
calpine,concept,corp,concept,2
days,concept,payment,concept,2
deal,concept,according,concept,1
like,concept,access,concept,1
james,agent,enron,concept,1
later,concept,morning,concept,1
gas,concept,business,concept,2
final,concept,reports,concept,1
think,concept,deal,concept,1
good,concept,list,concept,1
make,concept,access,concept,1
last,concept,least,concept,1
long-term,concept,market,concept,1
work,concept,john,agent,1
trade,concept,enron,concept,1
committee,concept,received,concept,1
review,concept,proposed,concept,3
general,concept,bill,agent,1
time,concept,change,concept,2
pm,concept,desk,concept,2
working,concept,development,concept,1
meeting,concept,market,concept,2
available,concept,office,concept,1
events,concept,enron,concept,2
today,concept,tomorrow,concept,1
discussion,concept,more,concept,1
california,location,gas,concept,7
enron,concept,marketing,concept,1
need,concept,order,concept,1
back,concept,business,concept,2
filing,concept,provide,concept,1
bring,concept,guy,concept,1
direct,concept,gas,concept,1
company,concept,issue,concept,1
smith,agent,portland,concept,1
commercial,concept,said,concept,1
message,concept,copy,concept,2
planning,concept,down,concept,1
individual,concept,message,concept,1
enron,concept,office,concept,1
thing,concept,know,concept,1
portland,concept,demand,concept,2
issue,concept,leave,concept,1
list,concept,curve,concept,1
well,concept,available,concept,1
sell,concept,information,concept,1
know,concept,run,concept,1
more,concept,lot,concept,1
gas,concept,services,concept,1
review,concept,comments,concept,2
enron,concept,application,concept,1
well,concept,provided,concept,1
sign,concept,time,concept,1
then,concept,went,concept,1
need,concept,pacific,concept,1
governor,concept,date,concept,2
coming,concept,next,concept,2
west,concept,guy,concept,1
governor,concept,back,concept,1
unit,concept,some,concept,2
then,concept,gisb,concept,1
think,concept,information,concept,2
agreement,concept,afternoon,concept,1
though,concept,more,concept,1
world,concept,suite,concept,1
make,concept,without,concept,1
enron,concept,customer,concept,1
always,concept,kim,agent,1
gas,concept,mark,concept,2
federal,concept,prices,concept,1
file,concept,ferc,concept,1
like,concept,still,concept,1
account,concept,agreement,concept,1
message,concept,change,concept,1
mark,concept,week,concept,1
making,concept,changes,concept,1
ferc,concept,added,concept,1
original,concept,revised,concept,1
following,concept,trading,concept,1
discussed,concept,bob,agent,1
regulatory,concept,marketing,concept,1
then,concept,payment,concept,1
california,location,account,concept,2
sure,concept,physical,concept,1
email,concept,immediately,concept,1
company,concept,department,concept,1
system,concept,copies,concept,1
never,concept,good,concept,2
event,concept,smith,agent,4
morning,concept,energy,concept,1
big,concept,tomorrow,concept,1
document,concept,want,concept,1
mark,concept,ken,agent,1
america,concept,bank,concept,1
language,concept,following,concept,1
debra,agent,enron,concept,2
firm,concept,general,concept,1
development,concept,last,concept,1
going,concept,susan,agent,1
wholesale,concept,power,concept,8
firm,concept,signed,concept,1
taking,concept,some,concept,1
anyone,concept,like,concept,2
mary,agent,date,concept,1
settlement,concept,want,concept,1
individual,concept,weeks,concept,2
going,concept,friday,concept,1
line,concept,big,concept,1
cover,concept,energy,concept,1
firm,concept,business,concept,1
agreed,concept,full,concept,1
following,concept,last,concept,1
going,concept,like,concept,1
texas,location,way,concept,1
retail,concept,delivery,concept,1
need,concept,back,concept,2
date,concept,business,concept,2
happy,concept,make,concept,1
add,concept,provided,concept,1
houston,location,bank,concept,1
edison,agent,information,concept,1
manager,concept,office,concept,1
game,concept,think,concept,1
said,concept,senior,concept,1
jim,agent,status,concept,1
talking,concept,day,concept,1
let,concept,monday,concept,1
contract,concept,made,concept,1
some,concept,agreed,concept,1
staff,concept,meeting,concept,1
san,concept,said,concept,1
sure,concept,need,concept,1
know,concept,let,concept,1
like,concept,wholesale,concept,1
power,concept,paid,concept,1
call,concept,hear,concept,1
week,concept,called,concept,1
talking,concept,want,concept,1
comments,concept,sign,concept,1
question,concept,several,concept,1
utilities,concept,federal,concept,1
contracts,concept,made,concept,1
release,concept,monday,concept,1
points,concept,added,concept,1
need,concept,number,concept,2
off,concept,october,concept,2
hours,concept,november,concept,3
did,concept,last,concept,3
took,concept,energy,concept,1
customers,concept,value,concept,1
plan,concept,hours,concept,1
deal,concept,did,concept,1
days,concept,central,concept,1
tomorrow,concept,week,concept,1
going,concept,right,concept,1
work,concept,time,concept,1
electric,concept,california,location,1
today,concept,people,concept,2
power,concept,taking,concept,2
think,concept,work,concept,1
mark,concept,next,concept,1
day,concept,said,concept,1
use,concept,blackberry,concept,1
like,concept,supply,concept,1
some,concept,payment,concept,1
product,concept,suite,concept,1
manager,concept,power,concept,1
desk,concept,gas,concept,2
message,concept,today,concept,1
hours,concept,times,concept,1
energy,concept,past,concept,1
filing,concept,some,concept,1
question,concept,units,concept,1
business,concept,pipeline,concept,1
california,location,oct,concept,1
mark,concept,dave,agent,1
email,concept,notify,concept,1
well,concept,email,concept,1
list,concept,once,concept,1
decision,concept,state,concept,2
need,concept,work,concept,1
email,concept,once,concept,1
message,concept,subject,concept,1
said,concept,contract,concept,1
services,concept,pipeline,concept,2
payment,concept,review,concept,1
under,concept,more,concept,2
access,concept,power,concept,1
commission,concept,though,concept,1
use,concept,last,concept,1
filing,concept,date,concept,1
party,concept,tomorrow,concept,1
october,concept,need,concept,1
utility,concept,cover,concept,1
system,concept,monday,concept,1
plan,concept,going,concept,1
help,concept,ready,concept,1
know,concept,week,concept,2
report,concept,currently,concept,1
enron,concept,houston,location,8
did,concept,some,concept,1
week,concept,mark,concept,1
call,concept,morning,concept,1
company,concept,july,concept,1
last,concept,did,concept,2
want,concept,paso,concept,1
send,concept,model,concept,1
general,concept,contract,concept,1
going,concept,units,concept,1
business,concept,back,concept,1
looks,concept,retail,concept,1
way,concept,october,concept,1
houston,location,hours,concept,1
call,concept,eol,concept,1
available,concept,well,concept,1
requested,concept,agreement,concept,1
received,concept,today,concept,1
services,concept,information,concept,1
good,concept,friend,concept,2
copy,concept,message,concept,3
against,concept,today,concept,1
statement,concept,going,concept,1
game,concept,right,concept,1
agreement,concept,enron,concept,1
hours,concept,october,concept,1
day,concept,close,concept,1
reports,concept,paid,concept,1
copy,concept,know,concept,1
october,concept,central,concept,3
work,concept,confidential,concept,1
using,concept,everything,concept,1
against,concept,contracts,concept,1
system,concept,through,concept,1
paid,concept,more,concept,1
day,concept,delivery,concept,2
did,concept,back,concept,1
take,concept,review,concept,1
want,concept,call,concept,1
water,concept,said,concept,1
working,concept,day,concept,1
october,concept,california,location,1
state,concept,did,concept,1
cash,concept,desk,concept,1
back,concept,gas,concept,1
game,concept,company,concept,1
account,concept,number,concept,1
why,concept,monday,concept,1
why,concept,ca,concept,1
said,concept,made,concept,1
long-term,concept,said,concept,1
bob,agent,price,concept,1
contracts,concept,san,concept,1
some,concept,units,concept,1
then,concept,email,concept,1
zufferli,concept,john,agent,1
said,concept,business,concept,1
power,concept,long-term,concept,1
enron,concept,bank,concept,1
provide,concept,state,concept,1
website,concept,give,concept,1
hear,concept,business,concept,1
scheduled,concept,friday,concept,1
error,concept,call,concept,1
look,concept,site,concept,1
provide,concept,comments,concept,1
lot,concept,more,concept,1
level,concept,program,concept,1
basis,concept,markets,concept,1
steve,agent,file,concept,1
mark,concept,need,concept,1
ferc,concept,power,concept,1
hour,concept,houston,location,1
director,concept,corp,concept,1
canada,concept,high,concept,1
markets,concept,texas,location,1
week,concept,discuss,concept,1
october,concept,pipeline,concept,2
year,concept,take,concept,2
contract,concept,provide,concept,1
old,concept,access,concept,1
approval,concept,take,concept,1
problems,concept,call,concept,1
energy,concept,load,concept,1
texas,location,delivery,concept,1
discussion,concept,last,concept,1
message,concept,delivery,concept,2
thank,concept,info,concept,1
correct,concept,though,concept,1
through,concept,lunch,concept,1
more,concept,reports,concept,1
review,concept,provided,concept,1
corporate,concept,like,concept,1
working,concept,pipeline,concept,1
run,concept,never,concept,1
issue,concept,public,concept,1
review,concept,report,concept,1
prices,concept,sales,concept,1
some,concept,weeks,concept,3
work,concept,hour,concept,1
let,concept,think,concept,2
hey,concept,pretty,concept,1
still,concept,like,concept,1
said,concept,job,concept,1
email,concept,received,concept,2
meeting,concept,monday,concept,2
more,concept,like,concept,2
provide,concept,copy,concept,1
against,concept,last,concept,1
like,concept,discussion,concept,1
charge,concept,high,concept,1
hour,concept,under,concept,1
enron,concept,yet,concept,1
discuss,concept,visit,concept,1
california,location,energy,concept,1
call,concept,center,concept,1
off,concept,price,concept,2
said,concept,approved,concept,1
trader,concept,did,concept,1
copies,concept,four,concept,1
marketing,concept,deal,concept,1
texas,location,public,concept,1
plant,concept,given,concept,1
need,concept,right,concept,1
texas,location,response,concept,1
need,concept,frank,agent,1
agreements,concept,some,concept,1
more,concept,sales,concept,2
product,concept,line,concept,1
oct,concept,available,concept,1
problem,concept,next,concept,1
opportunity,concept,agreement,concept,1
san,concept,volumes,concept,1
pipeline,concept,october,concept,2
business,concept,corp,concept,1
steve,agent,charge,concept,1
last,concept,report,concept,1
least,concept,currently,concept,1
big,concept,week,concept,1
future,concept,going,concept,1
said,concept,though,concept,1
transaction,concept,physical,concept,1
add,concept,want,concept,1
decision,concept,still,concept,2
need,concept,page,concept,1
edison,agent,immediately,concept,1
know,concept,next,concept,1
want,concept,send,concept,2
pick,concept,year,concept,1
east,concept,take,concept,1
earlier,concept,prices,concept,1
meeting,concept,eb,concept,1
though,concept,market,concept,1
governor,concept,make,concept,1
books,concept,sure,concept,1
points,concept,review,concept,2
everyone,concept,order,concept,1
thank,concept,time,concept,2
following,concept,back,concept,1
paid,concept,market,concept,1
power,concept,real,concept,1
contact,concept,send,concept,1
turn,concept,tomorrow,concept,1
status,concept,last,concept,1
good,concept,plan,concept,1
going,concept,steve,agent,1
good,concept,week,concept,1
agreed,concept,edison,agent,1
charge,concept,going,concept,1
message,concept,notify,concept,2
price,concept,room,concept,2
groups,concept,general,concept,1
requested,concept,send,concept,1
government,concept,some,concept,1
texas,location,ercot,concept,1
sales,concept,period,concept,1
hour,concept,time,concept,1
ready,concept,sign,concept,1
well,concept,provide,concept,1
pipeline,concept,gas,concept,2
info,concept,well,concept,1
hour,concept,signed,concept,1
purchase,concept,services,concept,1
taking,concept,right,concept,1
sold,concept,resources,concept,1
through,concept,morning,concept,1
show,concept,leave,concept,1
copy,concept,review,concept,1
available,concept,section,concept,1
need,concept,desk,concept,4
make,concept,items,concept,1
added,concept,section,concept,1
contracts,concept,though,concept,1
paso,concept,effective,concept,1
last,concept,energy,concept,1
good,concept,independent,concept,1
world,concept,taylor,agent,1
regulatory,concept,energy,concept,1
account,concept,gas,concept,1
meeting,concept,afternoon,concept,1
down,concept,product,concept,1
happy,concept,hours,concept,1
order,concept,bring,concept,2
like,concept,make,concept,1
time,concept,back,concept,1
pacific,concept,electric,concept,3
call,concept,received,concept,1
frank,agent,next,concept,2
want,concept,discussion,concept,1
weeks,concept,some,concept,1
did,concept,jeff,agent,1
law,concept,power,concept,1
physical,concept,sell,concept,1
party,concept,time,concept,2
west,concept,gas,concept,2
events,concept,some,concept,1
basis,concept,several,concept,1
paso,concept,friday,concept,1
like,concept,services,concept,1
load,concept,wholesale,concept,1
start,concept,monday,concept,1
like,concept,short,concept,1
number,concept,last,concept,1
release,concept,nov,concept,1
included,concept,help,concept,2
provide,concept,related,concept,1
proposed,concept,agreement,concept,1
going,concept,purchase,concept,1
volume,concept,longer,concept,1
mike,agent,talking,concept,1
looks,concept,today,concept,1
language,concept,add,concept,1
floor,concept,work,concept,1
discussed,concept,chris,agent,2
john,agent,zufferli,concept,1
make,concept,call,concept,3
california,location,department,concept,3
business,concept,take,concept,1
friday,concept,discuss,concept,1
sheet,concept,file,concept,2
pacific,concept,system,concept,1
upon,concept,last,concept,1
time,concept,houston,location,1
line,concept,yet,concept,1
message,concept,immediately,concept,1
made,concept,like,concept,1
office,concept,said,concept,1
call,concept,west,concept,2
energy,concept,process,concept,1
last,concept,section,concept,1
report,concept,order,concept,1
customer,concept,call,concept,1
week,concept,contract,concept,1
demand,concept,more,concept,1
original,concept,everything,concept,1
following,concept,available,concept,1
location,concept,transmission,concept,1
discuss,concept,questions,concept,1
energy,concept,canada,concept,1
list,concept,high,concept,1
going,concept,portland,concept,1
right,concept,thing,concept,1
back,concept,review,concept,1
like,concept,bad,concept,1
changes,concept,provide,concept,1
weeks,concept,date,concept,1
federal,concept,regulatory,concept,3
trades,concept,provide,concept,1
manager,concept,marketing,concept,1
process,concept,future,concept,1
trading,concept,mary,agent,1
energy,concept,monday,concept,1
like,concept,retail,concept,1
year,concept,charge,concept,1
steve,agent,going,concept,1
next,concept,energy,concept,1
effective,concept,total,concept,1
long-term,concept,energy,concept,1
contract,concept,law,concept,1
jeff,agent,business,concept,1
proposed,concept,start,concept,1
like,concept,game,concept,1
pm,concept,session,concept,2
give,concept,website,concept,1
give,concept,course,concept,2
next,concept,days,concept,1
know,concept,help,concept,1
approved,concept,send,concept,1
took,concept,hour,concept,1
want,concept,good,concept,1
time,concept,resources,concept,1
north,concept,power,concept,1
general,concept,information,concept,1
mark,concept,portland,concept,1
america,concept,corp,concept,3
look,concept,like,concept,3
look,concept,terms,concept,1
electric,concept,products,concept,1
general,concept,power,concept,1
agreements,concept,proposed,concept,1
early,concept,hour,concept,1
reply,concept,frank,agent,1
taylor,agent,contact,concept,1
issue,concept,know,concept,1
office,concept,work,concept,1
time,concept,given,concept,2
did,concept,addition,concept,1
water,concept,power,concept,1
july,concept,officials,concept,1
operating,concept,business,concept,4
next,concept,day,concept,1
long-term,concept,contract,concept,1
email,concept,know,concept,1
model,concept,retail,concept,1
sheet,concept,delete,concept,2
help,concept,appropriate,concept,1
mike,agent,comments,concept,1
discuss,concept,reports,concept,1
need,concept,sure,concept,1
effective,concept,date,concept,3
plants,concept,afternoon,concept,1
pacific,concept,distribution,concept,1
curve,concept,going,concept,1
list,concept,need,concept,1
yes,concept,sign,concept,1
energy,concept,calpine,concept,1
unit,concept,energy,concept,1
add,concept,section,concept,1
against,concept,agreement,concept,1
filing,concept,commercial,concept,1
some,concept,week,concept,1
decision,concept,direct,concept,2
today,concept,call,concept,1
release,concept,date,concept,1
file,concept,good,concept,1
planning,concept,meeting,concept,1
volumes,concept,individual,concept,1
contact,concept,regulatory,concept,1
given,concept,sale,concept,1
california,location,resources,concept,1
deal,concept,units,concept,1
mail,concept,today,concept,1
then,concept,click,concept,1
know,concept,ready,concept,1
information,concept,order,concept,1
work,concept,houston,location,1
take,concept,total,concept,2
chris,agent,filing,concept,1
gas,concept,transmission,concept,2
points,concept,corporate,concept,1
trade,concept,markets,concept,1
email,concept,system,concept,1
pm,concept,working,concept,1
let,concept,comments,concept,1
line,concept,back,concept,1
california,location,public,concept,1
good,concept,afternoon,concept,3
pick,concept,times,concept,1
tomorrow,concept,friday,concept,1
right,concept,product,concept,1
work,concept,did,concept,1
members,concept,more,concept,2
like,concept,looks,concept,1
look,concept,more,concept,1
like,concept,capacity,concept,1
working,concept,like,concept,1
marketing,concept,agreed,concept,1
open,concept,file,concept,1
added,concept,corporate,concept,1
next,concept,add,concept,1
right,concept,comments,concept,1
general,concept,know,concept,1
deal,concept,time,concept,2
access,concept,website,concept,1
business,concept,year,concept,1
settlement,concept,statement,concept,1
sign,concept,four,concept,1
visit,concept,back,concept,1
november,concept,next,concept,1
groups,concept,contract,concept,1
still,concept,down,concept,1
trading,concept,prior,concept,1
texas,location,points,concept,1
taylor,agent,through,concept,1
unit,concept,back,concept,1
plan,concept,access,concept,1
mark,concept,copies,concept,1
appropriate,concept,customers,concept,1
paid,concept,prices,concept,1
upon,concept,discussion,concept,1
gas,concept,sheet,concept,4
help,concept,desk,concept,1
went,concept,game,concept,1
jeff,agent,john,agent,2
happy,concept,changes,concept,1
volumes,concept,open,concept,1
term,concept,market,concept,1
add,concept,language,concept,1
week,concept,energy,concept,1
like,concept,load,concept,1
volume,concept,monday,concept,1
texas,location,then,concept,1
made,concept,contact,concept,1
having,concept,oct,concept,1
sell,concept,time,concept,1
file,concept,employee,concept,1
north,concept,bank,concept,1
party,concept,fact,concept,2
way,concept,sure,concept,1
office,concept,friday,concept,2
cash,concept,trading,concept,1
development,concept,wholesale,concept,1
earlier,concept,plan,concept,2
customers,concept,event,concept,1
upon,concept,included,concept,1
power,concept,services,concept,1
office,concept,cell,concept,2
resources,concept,power,concept,1
several,concept,issues,concept,1
contact,concept,enron,concept,1
past,concept,energy,concept,1
more,concept,way,concept,1
socal,concept,jeff,agent,1
message,concept,sender,concept,4
jim,agent,firm,concept,1
discuss,concept,services,concept,1
opportunity,concept,using,concept,2
monday,concept,next,concept,2
questions,concept,trading,concept,1
let,concept,more,concept,1
pjm,concept,think,concept,1
ken,agent,know,concept,1
date,concept,last,concept,1
question,concept,going,concept,1
following,concept,friday,concept,1
let,concept,discuss,concept,1
big,concept,problem,concept,1
like,concept,issue,concept,1
james,agent,america,concept,1
appropriate,concept,members,concept,1
delivery,concept,anyone,concept,1
going,concept,know,concept,1
account,concept,delivery,concept,1
making,concept,sure,concept,1
thank,concept,response,concept,1
discuss,concept,like,concept,1
contact,concept,desk,concept,1
pipeline,concept,meeting,concept,2
against,concept,corp,concept,1
date,concept,special,concept,2
sale,concept,effective,concept,1
physical,concept,product,concept,1
show,concept,issue,concept,1
looks,concept,good,concept,2
filing,concept,chris,agent,1
made,concept,today,concept,1
run,concept,back,concept,1
close,concept,contact,concept,1
said,concept,options,concept,1
received,concept,message,concept,2
market,concept,trading,concept,1
everything,concept,well,concept,1
way,concept,california,location,1
commercial,concept,filing,concept,1
company,concept,ca,concept,1
give,concept,year,concept,1
according,concept,report,concept,3
signed,concept,course,concept,2
plan,concept,energy,concept,1
given,concept,time,concept,2
real,concept,need,concept,1
opportunity,concept,discuss,concept,1
gas,concept,members,concept,1
october,concept,longer,concept,1
need,concept,today,concept,1
actually,concept,gas,concept,1
trader,concept,central,concept,2
looks,concept,weather,concept,1
city,concept,questions,concept,1
morning,concept,everyone,concept,1
north,concept,corp,concept,4
approval,concept,payment,concept,1
way,concept,help,concept,1
performance,concept,like,concept,1
right,concept,later,concept,2
following,concept,corp,concept,1
volumes,concept,off,concept,1
event,concept,turn,concept,1
customers,concept,week,concept,1
like,concept,visit,concept,1
tim,concept,following,concept,1
like,concept,fact,concept,1
state,concept,long-term,concept,1
contact,concept,reply,concept,1
visit,concept,several,concept,1
let,concept,help,concept,1
section,concept,notice,concept,2
included,concept,power,concept,1
marketing,concept,kim,agent,1
trading,concept,hours,concept,2
right,concept,sales,concept,1
message,concept,day,concept,1
contract,concept,working,concept,1
delivery,concept,message,concept,2
old,concept,use,concept,1
corporate,concept,need,concept,1
visit,concept,weeks,concept,1
some,concept,game,concept,1
course,concept,decision,concept,1
message,concept,meeting,concept,1
need,concept,review,concept,1
corp,concept,business,concept,1
some,concept,independent,concept,1
issue,concept,decision,concept,2
use,concept,morning,concept,1
load,concept,demand,concept,1
did,concept,look,concept,2
price,concept,under,concept,1
well,concept,year,concept,1
paso,concept,use,concept,1
update,concept,edison,agent,1
contracts,concept,according,concept,1
real,concept,information,concept,1
wholesale,concept,supply,concept,1
following,concept,through,concept,1
complete,concept,application,concept,1
weeks,concept,january,concept,1
signed,concept,city,concept,1
state,concept,senate,concept,2
today,concept,big,concept,1
model,concept,yet,concept,1
cooper,agent,like,concept,1
hour,concept,week,concept,1
good,concept,morning,concept,3
date,concept,available,concept,2
office,concept,electric,concept,1
working,concept,question,concept,1
website,concept,show,concept,2
statement,concept,services,concept,1
issue,concept,friday,concept,1
some,concept,next,concept,1
day,concept,order,concept,1
application,concept,yet,concept,1
like,concept,several,concept,1
enron,concept,did,concept,1
terms,concept,trading,concept,2
discuss,concept,earlier,concept,1
portland,concept,west,concept,1
language,concept,some,concept,1
past,concept,did,concept,1
issue,concept,well,concept,1
cell,concept,friday,concept,1
edison,agent,still,concept,1
comments,concept,friday,concept,1
list,concept,make,concept,1
high,concept,items,concept,1
discussion,concept,pacific,concept,1
website,concept,found,concept,1
fact,concept,term,concept,1
meeting,concept,sunday,concept,2
discussion,concept,cover,concept,1
delete,concept,sheet,concept,1
west,concept,week,concept,1
discussion,concept,west,concept,1
times,concept,last,concept,1
services,concept,program,concept,1
requested,concept,mark,concept,1
going,concept,enron,concept,1
next,concept,discuss,concept,2
take,concept,filing,concept,1
trading,concept,monday,concept,2
good,concept,october,concept,2
email,concept,sender,concept,1
change,concept,working,concept,1
energy,concept,san,concept,1
power,concept,desk,concept,1
did,concept,under,concept,1
give,concept,mike,agent,1
made,concept,some,concept,1
happy,concept,necessary,concept,1
business,concept,people,concept,1
enron,concept,make,concept,1
good,concept,some,concept,1
section,concept,upon,concept,2
hour,concept,lunch,concept,1
commission,concept,past,concept,1
agreement,concept,through,concept,1
enron,concept,net,concept,6
discuss,concept,development,concept,1
sure,concept,sheet,concept,2
party,concept,real,concept,1
game,concept,went,concept,1
gas,concept,trader,concept,1
comments,concept,performance,concept,1
following,concept,hours,concept,1
problem,concept,well,concept,1
time,concept,committee,concept,1
var,concept,give,concept,1
dan,concept,found,concept,1
ask,concept,call,concept,1
email,concept,approval,concept,2
eol,concept,know,concept,1
contract,concept,need,concept,1
sender,concept,message,concept,1
lunch,concept,enron,concept,1
number,concept,send,concept,1
west,concept,office,concept,1
changes,concept,questions,concept,1
update,concept,issues,concept,1
picture,concept,services,concept,1
made,concept,performance,concept,1
discuss,concept,changes,concept,1
party,concept,oct,concept,1
look,concept,did,concept,2
section,concept,website,concept,1
last,concept,call,concept,1
know,concept,comments,concept,1
business,concept,firm,concept,2
application,concept,thank,concept,1
deal,concept,report,concept,1
start,concept,day,concept,1
everything,concept,page,concept,1
said,concept,available,concept,1
comments,concept,information,concept,1
following,concept,monday,concept,1
some,concept,made,concept,1
take,concept,day,concept,2
under,concept,signed,concept,1
market,concept,back,concept,1
close,concept,signed,concept,1
off,concept,utility,concept,1
ole,concept,picture,concept,6
status,concept,following,concept,1
look,concept,call,concept,1
delivery,concept,day,concept,1
final,concept,filed,concept,1
yet,concept,make,concept,1
take,concept,some,concept,1
hear,concept,deal,concept,1
today,concept,kim,agent,1
called,concept,governor,concept,1
paso,concept,proposed,concept,1
enron,concept,units,concept,1
afternoon,concept,tomorrow,concept,1
year,concept,give,concept,1
know,concept,called,concept,1
contact,concept,sender,concept,2
session,concept,specific,concept,2
california,location,water,concept,1
sell,concept,everything,concept,1
energy,concept,retail,concept,1
future,concept,trading,concept,1
portland,concept,market,concept,1
requested,concept,working,concept,2
know,concept,use,concept,2
manager,concept,services,concept,1
energy,concept,proposed,concept,1
early,concept,discuss,concept,1
hey,concept,right,concept,2
well,concept,future,concept,1
company,concept,paid,concept,1
room,concept,units,concept,1
early,concept,following,concept,1
way,concept,tell,concept,1
game,concept,state,concept,1
site,concept,development,concept,1
four,concept,against,concept,1
tomorrow,concept,time,concept,1
still,concept,edison,agent,1
customers,concept,last,concept,1
independent,concept,company,concept,1
review,concept,add,concept,2
message,concept,error,concept,1
big,concept,time,concept,1
friday,concept,november,concept,1
sheet,concept,gas,concept,2
texas,location,question,concept,1
longer,concept,term,concept,1
book,concept,like,concept,1
general,concept,corp,concept,1
planning,concept,think,concept,1
game,concept,october,concept,1
deal,concept,information,concept,1
governor,concept,oct,concept,1
notify,concept,received,concept,1
use,concept,tomorrow,concept,1
report,concept,information,concept,1
canada,concept,level,concept,1
items,concept,importance,concept,1
corp,concept,contact,concept,1
language,concept,review,concept,1
appropriate,concept,use,concept,2
july,concept,turn,concept,1
november,concept,open,concept,1
deal,concept,like,concept,1
san,concept,gas,concept,1
points,concept,necessary,concept,1
found,concept,some,concept,1
prices,concept,period,concept,1
let,concept,groups,concept,2
like,concept,curve,concept,1
far,concept,product,concept,1
time,concept,management,concept,2
provided,concept,america,concept,1
gas,concept,delete,concept,2
john,agent,some,concept,1
october,concept,upon,concept,1
number,concept,individual,concept,1
add,concept,next,concept,1
found,concept,good,concept,1
well,concept,problem,concept,1
people,concept,work,concept,1
early,concept,times,concept,1
pick,concept,anyone,concept,1
ews,concept,customer,concept,1
like,concept,think,concept,1
agreement,concept,sign,concept,1
physical,concept,trade,concept,1
performance,concept,still,concept,1
copies,concept,notify,concept,1
file,concept,click,concept,1
sunday,concept,monday,concept,1
department,concept,power,concept,1
copy,concept,document,concept,1
paso,concept,electric,concept,1
thing,concept,let,concept,1
report,concept,market,concept,2
well,concept,enron,concept,1
mike,agent,want,concept,1
said,concept,did,concept,2
email,concept,kind,concept,2
then,concept,issue,concept,1
using,concept,give,concept,1
signed,concept,corporate,concept,1
product,concept,add,concept,1
enron,concept,take,concept,1
enron,concept,commercial,concept,1
look,concept,status,concept,1
market,concept,canada,concept,1
units,concept,value,concept,1
date,concept,received,concept,2
volumes,concept,term,concept,2
sunday,concept,through,concept,1
through,concept,november,concept,3
mark,concept,copy,concept,1
party,concept,right,concept,2
jim,agent,filing,concept,1
regulatory,concept,past,concept,1
customers,concept,gas,concept,1
leave,concept,test,concept,1
